,SEASON_ID,TEAM_ID,GAME_ID,GAME_DATE,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS,HOME,AWAY,OPPONENT,TARGET,SEASON_ID_5_x,TEAM_ID_5_x,WL_5_x,MIN_5_x,PTS_5_x,FGM_5_x,FGA_5_x,FG_PCT_5_x,FG3M_5_x,FG3A_5_x,FG3_PCT_5_x,FTM_5_x,FTA_5_x,FT_PCT_5_x,OREB_5_x,DREB_5_x,REB_5_x,AST_5_x,STL_5_x,BLK_5_x,TOV_5_x,PF_5_x,PLUS_MINUS_5_x,HOME_5_x,AWAY_5_x,HOME_NEXT_x,OPPONENT_NEXT_x,GAME_DATE_NEXT,SEASON_ID_5_y,TEAM_ID_5_y,WL_5_y,MIN_5_y,PTS_5_y,FGM_5_y,FGA_5_y,FG_PCT_5_y,FG3M_5_y,FG3A_5_y,FG3_PCT_5_y,FTM_5_y,FTA_5_y,FT_PCT_5_y,OREB_5_y,DREB_5_y,REB_5_y,AST_5_y,STL_5_y,BLK_5_y,TOV_5_y,PF_5_y,PLUS_MINUS_5_y,HOME_5_y,AWAY_5_y,HOME_NEXT_y,OPPONENT_NEXT_y
1904,22021,1610612737,22101016,2022-03-13,1,240,131,46,84,0.548,17,38,0.447,22,24,0.917,9,27,36,27,9,3,11,21,3.0,1,0,1610612754,1.0,22021.0,1610612737.0,0.6,245.0,117.0,42.4,88.8,0.47919999999999996,12.2,36.2,0.3352,20.0,24.2,0.8272,11.4,31.4,42.8,25.4,5.8,4.0,9.4,20.2,0.0,0.4,0.6,1.0,1610612757,2022-03-14,22021.0,1610612757.0,0.2,239.8,100.8,34.0,85.6,0.395,10.8,32.6,0.32859999999999995,22.0,27.4,0.8114000000000001,9.0,30.4,39.4,19.4,7.8,2.6,14.0,24.0,-23.2,0.2,0.8,0.0,1610612737
1905,22021,1610612738,22101014,2022-03-13,0,239,92,33,88,0.375,9,37,0.243,17,19,0.895,11,34,45,16,8,3,11,12,-3.0,1,0,1610612742,1.0,22021.0,1610612738.0,0.8,240.8,113.4,41.4,88.6,0.46720000000000006,12.0,35.8,0.3318,18.6,23.2,0.8088,13.0,32.4,45.4,25.4,8.2,5.6,11.0,17.0,8.2,0.8,0.2,0.0,1610612744,2022-03-16,22021.0,1610612744.0,0.8,239.2,119.4,44.2,89.0,0.4972,16.0,41.2,0.388,15.0,18.6,0.8172,9.0,36.4,45.4,29.4,6.4,4.2,12.0,23.0,9.2,0.6,0.4,1.0,1610612738
1906,22021,1610612753,22101015,2022-03-13,0,264,114,41,91,0.451,18,43,0.419,14,20,0.7,8,42,50,28,7,7,11,27,-2.0,1,0,1610612755,0.0,22021.0,1610612753.0,0.4,244.8,107.0,37.8,86.2,0.44000000000000006,13.2,38.8,0.33799999999999997,18.2,22.4,0.7988,6.8,40.8,47.6,25.2,5.6,3.6,12.8,19.6,-3.8,0.6,0.4,1.0,1610612751,2022-03-15,22021.0,1610612751.0,0.6,240.4,119.6,45.0,86.8,0.5182,13.2,32.4,0.40040000000000003,16.4,22.0,0.7376,9.4,30.0,39.4,28.0,8.6,6.2,13.6,22.2,6.2,0.4,0.6,0.0,1610612753
1907,22021,1610612747,22101019,2022-03-13,0,240,111,36,81,0.444,16,40,0.4,23,31,0.742,7,30,37,24,4,2,19,14,-29.0,0,1,1610612756,0.0,22021.0,1610612747.0,0.4,245.6,119.4,43.6,90.6,0.4806,14.8,37.0,0.39640000000000003,17.4,23.6,0.7385999999999999,10.0,32.4,42.4,23.6,7.2,4.2,14.8,20.8,-4.8,0.4,0.6,1.0,1610612761,2022-03-14,22021.0,1610612761.0,0.6,240.6,111.2,41.0,93.6,0.4384,11.0,30.8,0.3532,18.2,23.4,0.7712000000000001,14.8,34.0,48.8,19.6,9.0,4.4,10.2,20.6,3.6,0.2,0.8,0.0,1610612747
1908,22021,1610612742,22101014,2022-03-13,1,241,95,33,74,0.446,15,37,0.405,14,19,0.737,4,38,42,20,7,5,17,16,3.0,0,1,1610612738,1.0,22021.0,1610612742.0,0.8,240.4,102.0,35.8,84.0,0.42680000000000007,12.6,39.8,0.32120000000000004,17.8,23.8,0.7487999999999999,9.4,32.2,41.6,18.4,6.4,4.8,11.4,20.8,-1.0,0.6,0.4,0.0,1610612751,2022-03-16,22021.0,1610612751.0,0.8,240.4,128.2,47.8,87.8,0.5446,14.0,31.6,0.44160000000000005,18.6,24.4,0.7478,9.4,33.6,43.0,30.2,9.4,6.0,13.4,22.0,15.8,0.2,0.8,1.0,1610612742
1909,22021,1610612751,22101012,2022-03-13,1,240,110,44,89,0.494,6,29,0.207,16,22,0.727,12,27,39,30,11,3,13,19,3.0,1,0,1610612752,1.0,22021.0,1610612751.0,0.6,240.4,119.6,45.0,86.8,0.5182,13.2,32.4,0.40040000000000003,16.4,22.0,0.7376,9.4,30.0,39.4,28.0,8.6,6.2,13.6,22.2,6.2,0.4,0.6,0.0,1610612753,2022-03-15,22021.0,1610612753.0,0.4,244.8,107.0,37.8,86.2,0.44000000000000006,13.2,38.8,0.33799999999999997,18.2,22.4,0.7988,6.8,40.8,47.6,25.2,5.6,3.6,12.8,19.6,-3.8,0.6,0.4,1.0,1610612751
1910,22021,1610612743,22101022,2022-03-14,1,240,114,44,82,0.537,13,33,0.394,13,20,0.65,6,36,42,29,8,3,14,24,4.0,0,1,1610612755,1.0,22021.0,1610612743.0,0.6,239.8,113.6,41.6,82.0,0.5082,10.0,31.6,0.3194,20.4,27.2,0.7565999999999999,8.8,35.6,44.4,29.0,7.2,4.4,14.6,22.4,-1.2,0.6,0.4,0.0,1610612764,2022-03-16,22021.0,1610612764.0,0.2,240.4,116.2,41.2,84.6,0.487,12.0,31.2,0.38100000000000006,21.8,27.0,0.8151999999999999,8.4,30.4,38.8,26.8,7.2,4.4,10.6,16.2,-6.4,0.2,0.8,1.0,1610612743
1911,22021,1610612759,22101024,2022-03-14,0,240,139,52,97,0.536,13,35,0.371,22,26,0.846,9,27,36,33,5,11,15,24,-10.0,1,0,1610612750,1.0,22021.0,1610612759.0,0.4,239.4,114.4,42.4,90.4,0.46959999999999996,9.6,31.2,0.30579999999999996,20.0,27.0,0.768,11.4,33.6,45.0,25.6,6.0,6.2,13.2,19.0,-5.4,1.0,0.0,1.0,1610612760,2022-03-16,22021.0,1610612760.0,0.0,239.8,110.8,40.0,90.0,0.44560000000000005,13.4,41.4,0.3234,17.4,22.2,0.7878,10.6,33.0,43.6,25.6,7.2,5.0,13.2,19.4,-19.0,0.8,0.2,0.0,1610612759
1912,22021,1610612757,22101021,2022-03-14,0,241,113,44,88,0.5,10,24,0.417,15,21,0.714,11,45,56,25,4,9,20,25,-9.0,0,1,1610612737,0.0,22021.0,1610612757.0,0.2,240.0,105.4,36.8,87.6,0.418,10.6,31.2,0.34099999999999997,21.2,26.6,0.8022,10.2,33.4,43.6,20.0,6.6,4.0,14.4,24.4,-19.0,0.2,0.8,0.0,1610612752,2022-03-16,22021.0,1610612752.0,0.6,240.8,115.0,40.4,87.6,0.4608,12.2,31.8,0.3842,22.0,28.8,0.7722,12.8,37.8,50.6,21.6,6.0,5.0,12.0,25.2,12.4,0.0,1.0,1.0,1610612757
1913,22021,1610612758,22101026,2022-03-14,1,240,112,39,82,0.476,10,25,0.4,24,26,0.923,7,38,45,25,10,3,15,21,9.0,1,0,1610612741,0.0,22021.0,1610612758.0,0.2,240.0,113.0,41.8,87.0,0.48,11.0,29.8,0.3702,18.4,23.8,0.7672000000000001,7.4,32.8,40.2,24.6,7.2,2.8,12.6,21.4,-4.6,0.6,0.4,1.0,1610612749,2022-03-16,22021.0,1610612749.0,0.8,239.8,124.8,45.0,91.8,0.4896000000000001,15.2,36.4,0.417,19.6,24.8,0.7868,11.0,35.4,46.4,27.6,8.8,3.4,10.2,18.2,7.8,0.4,0.6,0.0,1610612758
1914,22021,1610612746,22101020,2022-03-14,0,266,111,43,98,0.439,12,36,0.333,13,17,0.765,12,31,43,29,5,8,10,24,-9.0,0,1,1610612739,0.0,22021.0,1610612746.0,0.4,245.0,107.0,39.8,89.6,0.4462,12.4,33.8,0.3698,15.0,18.0,0.843,9.6,33.0,42.6,24.0,7.0,5.4,10.6,17.2,-4.0,0.2,0.8,1.0,1610612761,2022-03-16,22021.0,1610612761.0,0.8,240.0,114.6,41.4,94.2,0.44000000000000006,10.6,30.8,0.3424,21.2,27.2,0.7862000000000001,16.2,34.6,50.8,20.0,10.2,4.6,10.2,21.0,7.0,0.0,1.0,0.0,1610612746
1915,22021,1610612761,22101028,2022-03-14,1,239,114,39,96,0.406,10,37,0.27,26,36,0.722,19,45,64,24,8,9,12,20,11.0,0,1,1610612747,1.0,22021.0,1610612761.0,0.8,240.0,114.6,41.4,94.2,0.44000000000000006,10.6,30.8,0.3424,21.2,27.2,0.7862000000000001,16.2,34.6,50.8,20.0,10.2,4.6,10.2,21.0,7.0,0.0,1.0,0.0,1610612746,2022-03-16,22021.0,1610612746.0,0.4,245.0,107.0,39.8,89.6,0.4462,12.4,33.8,0.3698,15.0,18.0,0.843,9.6,33.0,42.6,24.0,7.0,5.4,10.6,17.2,-4.0,0.2,0.8,1.0,1610612761
1916,22021,1610612762,22101027,2022-03-14,0,240,111,37,93,0.398,17,48,0.354,20,24,0.833,13,32,45,21,7,4,13,23,-6.0,1,0,1610612749,1.0,22021.0,1610612762.0,0.4,240.2,114.6,40.0,87.0,0.4622,15.0,41.2,0.3652,19.6,25.8,0.7604,11.4,36.8,48.2,23.0,5.8,5.6,12.2,22.4,6.2,0.6,0.4,1.0,1610612741,2022-03-16,22021.0,1610612741.0,0.4,239.0,107.2,40.2,86.6,0.4652,8.0,24.0,0.3282,18.8,21.8,0.8539999999999999,7.6,33.8,41.4,21.6,8.0,3.2,12.2,20.0,-2.8,0.4,0.6,0.0,1610612762
1917,22021,1610612737,22101021,2022-03-14,1,242,122,40,109,0.367,12,48,0.25,30,32,0.938,17,32,49,28,13,6,4,15,9.0,1,0,1610612757,0.0,22021.0,1610612737.0,0.6,245.4,118.0,42.8,92.4,0.469,12.0,38.6,0.313,20.4,23.8,0.85,12.2,32.6,44.8,27.4,7.2,4.2,9.4,20.0,1.2,0.6,0.4,0.0,1610612766,2022-03-16,22021.0,1610612766.0,0.6,239.0,124.2,44.8,89.2,0.5022,15.8,39.6,0.3958,18.8,24.0,0.7846,10.0,32.4,42.4,29.4,10.2,4.6,12.0,19.0,4.2,0.6,0.4,1.0,1610612737
1918,22021,1610612739,22101020,2022-03-14,1,265,120,41,86,0.477,15,30,0.5,23,32,0.719,12,37,49,28,7,4,11,19,9.0,1,0,1610612746,0.0,22021.0,1610612739.0,0.6,245.0,109.4,39.6,86.0,0.4596,9.6,29.4,0.323,20.6,25.6,0.8029999999999999,10.6,34.8,45.4,24.2,7.4,4.6,13.4,19.8,0.2,0.4,0.6,1.0,1610612755,2022-03-16,22021.0,1610612755.0,0.4,244.6,105.8,34.0,87.0,0.3922,11.8,35.4,0.34040000000000004,26.0,31.2,0.833,11.8,32.6,44.4,21.4,6.8,4.6,11.4,17.8,-6.6,0.6,0.4,0.0,1610612739
1919,22021,1610612755,22101022,2022-03-14,0,239,110,36,84,0.429,12,33,0.364,26,32,0.813,11,37,48,25,8,6,13,17,-4.0,1,0,1610612743,1.0,22021.0,1610612755.0,0.4,244.6,105.8,34.0,87.0,0.3922,11.8,35.4,0.34040000000000004,26.0,31.2,0.833,11.8,32.6,44.4,21.4,6.8,4.6,11.4,17.8,-6.6,0.6,0.4,0.0,1610612739,2022-03-16,22021.0,1610612739.0,0.6,245.0,109.4,39.6,86.0,0.4596,9.6,29.4,0.323,20.6,25.6,0.8029999999999999,10.6,34.8,45.4,24.2,7.4,4.6,13.4,19.8,0.2,0.4,0.6,1.0,1610612755
1920,22021,1610612747,22101028,2022-03-14,0,240,103,34,87,0.391,13,42,0.31,22,29,0.759,9,34,43,20,7,7,13,27,-11.0,1,0,1610612761,0.0,22021.0,1610612747.0,0.2,245.4,115.2,41.6,90.2,0.4600000000000001,13.8,37.2,0.3706,18.2,25.2,0.719,9.4,32.2,41.6,22.6,6.6,4.4,14.0,22.6,-8.6,0.4,0.6,0.0,1610612750,2022-03-16,22021.0,1610612750.0,0.8,239.4,125.6,42.2,88.2,0.4784,16.4,43.0,0.386,24.8,29.4,0.8628,8.6,39.0,47.6,25.6,9.6,5.4,14.4,21.2,16.8,0.4,0.6,1.0,1610612747
1921,22021,1610612750,22101024,2022-03-14,1,239,149,52,90,0.578,17,33,0.515,28,32,0.875,7,33,40,28,8,3,15,20,10.0,0,1,1610612759,1.0,22021.0,1610612750.0,0.8,239.4,125.6,42.2,88.2,0.4784,16.4,43.0,0.386,24.8,29.4,0.8628,8.6,39.0,47.6,25.6,9.6,5.4,14.4,21.2,16.8,0.4,0.6,1.0,1610612747,2022-03-16,22021.0,1610612747.0,0.2,245.4,115.2,41.6,90.2,0.4600000000000001,13.8,37.2,0.3706,18.2,25.2,0.719,9.4,32.2,41.6,22.6,6.6,4.4,14.0,22.6,-8.6,0.4,0.6,0.0,1610612750
1922,22021,1610612741,22101026,2022-03-14,0,240,103,36,88,0.409,10,34,0.294,21,22,0.955,9,31,40,22,5,5,13,20,-9.0,0,1,1610612758,0.0,22021.0,1610612741.0,0.4,239.0,107.2,40.2,86.6,0.4652,8.0,24.0,0.3282,18.8,21.8,0.8539999999999999,7.6,33.8,41.4,21.6,8.0,3.2,12.2,20.0,-2.8,0.4,0.6,0.0,1610612762,2022-03-16,22021.0,1610612762.0,0.4,240.2,114.6,40.0,87.0,0.4622,15.0,41.2,0.3652,19.6,25.8,0.7604,11.4,36.8,48.2,23.0,5.8,5.6,12.2,22.4,6.2,0.6,0.4,1.0,1610612741
1923,22021,1610612760,22101023,2022-03-14,0,239,116,42,90,0.467,16,44,0.364,16,19,0.842,13,36,49,31,4,3,18,19,-18.0,1,0,1610612766,0.0,22021.0,1610612760.0,0.0,239.8,110.8,40.0,90.0,0.44560000000000005,13.4,41.4,0.3234,17.4,22.2,0.7878,10.6,33.0,43.6,25.6,7.2,5.0,13.2,19.4,-19.0,0.8,0.2,0.0,1610612759,2022-03-16,22021.0,1610612759.0,0.4,239.4,114.4,42.4,90.4,0.46959999999999996,9.6,31.2,0.30579999999999996,20.0,27.0,0.768,11.4,33.6,45.0,25.6,6.0,6.2,13.2,19.0,-5.4,1.0,0.0,1.0,1610612760
1924,22021,1610612764,22101025,2022-03-14,0,240,112,42,82,0.512,10,26,0.385,18,23,0.783,5,30,35,28,7,1,12,18,-14.0,0,1,1610612744,0.0,22021.0,1610612764.0,0.2,240.4,116.2,41.2,84.6,0.487,12.0,31.2,0.38100000000000006,21.8,27.0,0.8151999999999999,8.4,30.4,38.8,26.8,7.2,4.4,10.6,16.2,-6.4,0.2,0.8,1.0,1610612743,2022-03-16,22021.0,1610612743.0,0.6,239.8,113.6,41.6,82.0,0.5082,10.0,31.6,0.3194,20.4,27.2,0.7565999999999999,8.8,35.6,44.4,29.0,7.2,4.4,14.6,22.4,-1.2,0.6,0.4,0.0,1610612764
1925,22021,1610612766,22101023,2022-03-14,1,240,134,49,91,0.538,20,35,0.571,16,21,0.762,8,29,37,33,12,7,6,17,18.0,0,1,1610612760,1.0,22021.0,1610612766.0,0.6,239.0,124.2,44.8,89.2,0.5022,15.8,39.6,0.3958,18.8,24.0,0.7846,10.0,32.4,42.4,29.4,10.2,4.6,12.0,19.0,4.2,0.6,0.4,1.0,1610612737,2022-03-16,22021.0,1610612737.0,0.6,245.4,118.0,42.8,92.4,0.469,12.0,38.6,0.313,20.4,23.8,0.85,12.2,32.6,44.8,27.4,7.2,4.2,9.4,20.0,1.2,0.6,0.4,0.0,1610612766
1926,22021,1610612749,22101027,2022-03-14,1,241,117,40,86,0.465,12,31,0.387,25,29,0.862,6,36,42,21,10,3,12,19,6.0,0,1,1610612762,1.0,22021.0,1610612749.0,0.8,239.8,124.8,45.0,91.8,0.4896000000000001,15.2,36.4,0.417,19.6,24.8,0.7868,11.0,35.4,46.4,27.6,8.8,3.4,10.2,18.2,7.8,0.4,0.6,0.0,1610612758,2022-03-16,22021.0,1610612758.0,0.2,240.0,113.0,41.8,87.0,0.48,11.0,29.8,0.3702,18.4,23.8,0.7672000000000001,7.4,32.8,40.2,24.6,7.2,2.8,12.6,21.4,-4.6,0.6,0.4,1.0,1610612749
1927,22021,1610612744,22101025,2022-03-14,1,239,126,45,84,0.536,18,45,0.4,18,22,0.818,6,38,44,26,7,4,13,21,14.0,1,0,1610612764,0.0,22021.0,1610612744.0,0.8,239.2,119.4,44.2,89.0,0.4972,16.0,41.2,0.388,15.0,18.6,0.8172,9.0,36.4,45.4,29.4,6.4,4.2,12.0,23.0,9.2,0.6,0.4,1.0,1610612738,2022-03-16,22021.0,1610612738.0,0.8,240.8,113.4,41.4,88.6,0.46720000000000006,12.0,35.8,0.3318,18.6,23.2,0.8088,13.0,32.4,45.4,25.4,8.2,5.6,11.0,17.0,8.2,0.8,0.2,0.0,1610612744
1928,22021,1610612740,22101032,2022-03-15,0,240,115,43,86,0.5,12,34,0.353,17,24,0.708,13,32,45,29,7,4,17,19,-16.0,1,0,1610612756,1.0,22021.0,1610612740.0,0.2,240.6,115.6,43.2,89.2,0.48460000000000003,11.0,34.0,0.3202,18.2,25.6,0.7126,12.4,30.8,43.2,27.4,10.6,2.8,13.8,20.0,-8.0,0.8,0.2,0.0,1610612759,2022-03-18,22021.0,1610612759.0,0.4,239.4,115.4,41.8,93.2,0.4478,11.6,34.2,0.32920000000000005,20.2,25.0,0.8314,12.0,33.2,45.2,26.2,6.8,5.2,12.4,19.0,-6.4,1.0,0.0,1.0,1610612740
1929,22021,1610612765,22101031,2022-03-15,0,241,98,37,80,0.463,10,34,0.294,14,22,0.636,6,33,39,23,6,5,12,30,-7.0,0,1,1610612748,1.0,22021.0,1610612765.0,0.2,245.4,104.8,38.6,83.6,0.46180000000000004,11.0,32.2,0.34419999999999995,16.6,21.2,0.7822,9.0,31.8,40.8,23.8,5.2,3.6,12.8,24.4,-5.0,0.6,0.4,0.0,1610612753,2022-03-17,22021.0,1610612753.0,0.4,244.6,109.4,37.6,88.0,0.4298,14.0,40.0,0.3484,20.2,24.6,0.8168,8.8,38.0,46.8,25.2,4.6,3.4,12.8,20.6,-6.6,0.8,0.2,1.0,1610612765
1930,22021,1610612753,22101030,2022-03-15,0,240,108,36,95,0.379,15,41,0.366,21,27,0.778,11,26,37,25,2,4,12,25,-42.0,1,0,1610612751,0.0,22021.0,1610612753.0,0.4,244.6,109.4,37.6,88.0,0.4298,14.0,40.0,0.3484,20.2,24.6,0.8168,8.8,38.0,46.8,25.2,4.6,3.4,12.8,20.6,-6.6,0.8,0.2,1.0,1610612765,2022-03-17,22021.0,1610612765.0,0.2,245.4,104.8,38.6,83.6,0.46180000000000004,11.0,32.2,0.34419999999999995,16.6,21.2,0.7822,9.0,31.8,40.8,23.8,5.2,3.6,12.8,24.4,-5.0,0.6,0.4,0.0,1610612753
1931,22021,1610612751,22101030,2022-03-15,1,240,150,53,88,0.602,16,27,0.593,28,34,0.824,7,41,48,35,9,4,12,23,42.0,0,1,1610612753,0.0,22021.0,1610612751.0,0.8,240.4,128.2,47.8,87.8,0.5446,14.0,31.6,0.44160000000000005,18.6,24.4,0.7478,9.4,33.6,43.0,30.2,9.4,6.0,13.4,22.0,15.8,0.2,0.8,1.0,1610612742,2022-03-16,22021.0,1610612742.0,0.8,240.4,102.0,35.8,84.0,0.42680000000000007,12.6,39.8,0.32120000000000004,17.8,23.8,0.7487999999999999,9.4,32.2,41.6,18.4,6.4,4.8,11.4,20.8,-1.0,0.6,0.4,0.0,1610612751
1932,22021,1610612756,22101032,2022-03-15,1,241,131,49,90,0.544,18,34,0.529,15,15,1.0,6,28,34,35,9,2,8,22,16.0,0,1,1610612740,1.0,22021.0,1610612756.0,0.8,240.6,119.2,46.2,94.2,0.4896,13.0,35.4,0.3694,13.8,15.8,0.8896,9.2,37.2,46.4,29.6,8.6,5.2,11.4,21.4,12.8,0.4,0.6,0.0,1610612745,2022-03-16,22021.0,1610612745.0,0.4,244.8,114.6,42.8,87.0,0.4920000000000001,12.2,35.6,0.3392,16.8,24.2,0.7056,8.2,33.0,41.2,24.6,6.2,4.6,15.6,23.2,-7.0,0.6,0.4,1.0,1610612756
1933,22021,1610612748,22101031,2022-03-15,1,240,105,29,72,0.403,12,33,0.364,35,39,0.897,7,37,44,20,1,1,11,21,7.0,1,0,1610612765,1.0,22021.0,1610612748.0,0.6,240.0,107.8,37.8,85.0,0.44279999999999997,12.4,35.4,0.3532,19.8,23.6,0.8202,9.0,36.4,45.4,24.8,5.6,3.4,13.4,19.4,1.2,1.0,0.0,1.0,1610612760,2022-03-18,22021.0,1610612760.0,0.0,239.6,114.2,40.8,88.0,0.46560000000000007,14.4,40.4,0.35760000000000003,18.2,24.2,0.7535999999999999,10.4,33.2,43.6,26.4,7.2,3.4,15.2,19.2,-16.8,0.6,0.4,0.0,1610612748
1934,22021,1610612763,22101029,2022-03-15,1,239,135,54,105,0.514,15,40,0.375,12,20,0.6,18,33,51,38,11,11,10,16,33.0,0,1,1610612754,0.0,22021.0,1610612763.0,0.8,239.8,124.4,48.0,101.8,0.47119999999999995,11.2,33.0,0.3312,17.2,24.0,0.7245999999999999,16.8,34.0,50.8,29.6,9.4,9.2,11.0,22.0,10.8,0.4,0.6,0.0,1610612737,2022-03-18,22021.0,1610612737.0,0.6,240.4,117.2,42.4,92.4,0.4646,12.4,38.4,0.3254,20.0,22.2,0.8994,12.0,31.8,43.8,27.4,7.8,3.4,9.2,19.6,-0.2,0.6,0.4,1.0,1610612763
1935,22021,1610612754,22101029,2022-03-15,0,241,102,41,98,0.418,6,30,0.2,14,19,0.737,16,33,49,23,4,3,19,21,-33.0,1,0,1610612763,1.0,22021.0,1610612754.0,0.2,240.2,119.2,45.0,91.0,0.496,12.2,32.8,0.36819999999999997,17.0,20.8,0.8148,11.6,32.2,43.8,26.4,5.2,5.8,14.6,20.8,-7.6,0.4,0.6,0.0,1610612745,2022-03-18,22021.0,1610612745.0,0.2,244.6,112.4,42.6,87.6,0.48600000000000004,12.8,36.6,0.3448,14.4,20.8,0.6986,8.4,30.4,38.8,25.2,7.2,4.2,14.4,21.4,-12.6,0.6,0.4,1.0,1610612754
1936,22021,1610612757,22101037,2022-03-16,0,242,98,40,91,0.44,11,34,0.324,7,14,0.5,10,31,41,26,1,3,11,31,-30.0,0,1,1610612752,0.0,22021.0,1610612757.0,0.2,240.8,100.8,36.8,88.8,0.41180000000000005,9.6,30.4,0.3216,17.6,23.4,0.7356,10.0,33.6,43.6,20.4,5.8,4.4,13.6,26.0,-22.2,0.2,0.8,0.0,1610612751,2022-03-18,22021.0,1610612751.0,0.8,240.6,126.4,47.8,88.2,0.5424,13.4,31.4,0.422,17.4,23.4,0.7278,10.8,32.2,43.0,31.0,8.6,5.6,12.6,21.0,16.6,0.4,0.6,1.0,1610612757
1937,22021,1610612744,22101042,2022-03-16,0,239,88,32,86,0.372,11,48,0.229,13,16,0.813,7,31,38,19,8,4,8,21,-22.0,1,0,1610612738,0.0,22021.0,1610612744.0,0.8,239.2,112.2,41.6,88.6,0.4694,14.8,42.8,0.34880000000000005,14.2,17.2,0.8320000000000001,8.6,36.2,44.8,27.4,7.0,5.0,10.8,21.2,6.2,0.8,0.2,1.0,1610612759,2022-03-20,22021.0,1610612759.0,0.4,239.4,112.8,40.6,94.2,0.42939999999999995,12.0,36.6,0.323,19.6,25.0,0.8013999999999999,12.2,33.8,46.0,25.8,6.8,5.2,13.2,17.8,-10.0,1.0,0.0,0.0,1610612744
1938,22021,1610612752,22101037,2022-03-16,1,240,128,40,80,0.5,16,38,0.421,32,39,0.821,9,38,47,31,9,8,10,14,30.0,1,0,1610612757,1.0,22021.0,1610612752.0,0.6,240.8,117.4,40.0,85.8,0.4664,12.8,33.6,0.3788,24.6,30.6,0.8097999999999999,11.6,37.0,48.6,24.0,7.0,5.6,12.0,24.4,13.8,0.2,0.8,1.0,1610612764,2022-03-18,22021.0,1610612764.0,0.0,240.6,111.4,40.4,84.8,0.4766,9.6,27.4,0.34340000000000004,21.0,26.8,0.7946,10.0,31.2,41.2,25.4,7.4,5.2,11.6,16.6,-12.0,0.2,0.8,0.0,1610612752
1939,22021,1610612761,22101044,2022-03-16,1,239,103,38,83,0.458,11,32,0.344,16,21,0.762,13,30,43,14,5,1,11,12,3.0,0,1,1610612746,0.0,22021.0,1610612761.0,1.0,240.0,116.0,41.6,92.0,0.45280000000000004,11.6,32.4,0.3612,21.2,26.2,0.8156000000000001,16.0,34.4,50.4,19.4,8.6,4.2,11.0,19.4,9.2,0.0,1.0,1.0,1610612747,2022-03-18,22021.0,1610612747.0,0.2,245.4,114.0,40.8,90.6,0.4492000000000001,14.2,40.8,0.3544,18.2,25.2,0.719,9.6,31.0,40.6,23.4,6.6,4.6,13.8,22.4,-11.2,0.4,0.6,0.0,1610612761
1940,22021,1610612743,22101035,2022-03-16,1,238,127,46,90,0.511,15,37,0.405,20,21,0.952,8,33,41,30,7,3,9,25,18.0,0,1,1610612764,0.0,22021.0,1610612743.0,0.6,239.2,112.8,41.6,83.2,0.5008,11.0,32.6,0.3378,18.6,23.2,0.8056000000000001,9.0,35.4,44.4,27.2,7.0,4.0,14.6,22.4,1.0,0.4,0.6,0.0,1610612739,2022-03-18,22021.0,1610612739.0,0.4,245.0,111.4,39.6,85.0,0.4654,9.2,27.8,0.32599999999999996,23.0,27.4,0.8413999999999999,9.2,32.4,41.6,24.4,8.2,4.0,11.8,18.8,-2.8,0.4,0.6,1.0,1610612743
1941,22021,1610612739,22101034,2022-03-16,0,240,114,39,80,0.488,9,28,0.321,27,32,0.844,8,31,39,25,9,4,9,17,-4.0,1,0,1610612755,1.0,22021.0,1610612739.0,0.4,245.0,111.4,39.6,85.0,0.4654,9.2,27.8,0.32599999999999996,23.0,27.4,0.8413999999999999,9.2,32.4,41.6,24.4,8.2,4.0,11.8,18.8,-2.8,0.4,0.6,1.0,1610612743,2022-03-18,22021.0,1610612743.0,0.6,239.2,112.8,41.6,83.2,0.5008,11.0,32.6,0.3378,18.6,23.2,0.8056000000000001,9.0,35.4,44.4,27.2,7.0,4.0,14.6,22.4,1.0,0.4,0.6,0.0,1610612739
1942,22021,1610612764,22101035,2022-03-16,0,241,109,41,87,0.471,5,23,0.217,22,31,0.71,13,35,48,26,7,8,10,18,-18.0,1,0,1610612743,0.0,22021.0,1610612764.0,0.0,240.6,111.4,40.4,84.8,0.4766,9.6,27.4,0.34340000000000004,21.0,26.8,0.7946,10.0,31.2,41.2,25.4,7.4,5.2,11.6,16.6,-12.0,0.2,0.8,0.0,1610612752,2022-03-18,22021.0,1610612752.0,0.6,240.8,117.4,40.0,85.8,0.4664,12.8,33.6,0.3788,24.6,30.6,0.8097999999999999,11.6,37.0,48.6,24.0,7.0,5.6,12.0,24.4,13.8,0.2,0.8,1.0,1610612764
1943,22021,1610612742,22101036,2022-03-16,1,239,113,41,83,0.494,12,34,0.353,19,19,1.0,9,28,37,21,5,2,10,17,2.0,0,1,1610612751,0.0,22021.0,1610612742.0,0.8,240.0,101.8,36.0,83.8,0.4304,12.2,39.4,0.314,17.6,22.2,0.8006,9.2,32.0,41.2,18.2,6.0,4.8,11.4,19.8,-0.8,0.4,0.6,0.0,1610612755,2022-03-18,22021.0,1610612755.0,0.6,244.6,113.0,36.6,86.4,0.42780000000000007,12.8,33.6,0.38120000000000004,27.0,32.2,0.8392,10.6,33.4,44.0,23.6,6.2,4.2,11.8,19.4,-2.4,0.6,0.4,1.0,1610612742
